Sample,Median Index,Mean Index,Number of reads,Number of correctly classified reads,Number of reads classified at a lower level by Kraken,Number of reads classified at a higher level by Kraken,Number of reads classified wrong by Kraken,Unclassified reads,Median Index of reads classified at a higher level by Kraken,Mean Index of reads classified at a higher level by Kraken,Median Index of reads classified wrong by Kraken,Mean Index of reads classified wrong by Kraken
strain_sample_59-kraken2_GTDBr202RefSeqV205,1,1.256947089,13309892,5234323,2085762,4472846,3220387,377478,1,1.250056675,2,2.390239123
strain_sample_59-kraken2_chocophlan,1,1.60908075,13309892,6086478,305411,6037238,1017532,168585,2,2.989795168,2,1.816935487
strain_sample_59-kraken2_minikraken,0,1.50455864,13309892,6716604,348826,5156457,298460,1138316,2,1.796849853,2,1.724837499
strain_sample_59-kraken2_refseqV205,1,2.227066906,13309892,4666785,464417,6534151,1395290,713384,2,2.973489746,2,2.71613428
strain_sample_59-kraken2_refseqV205_100GB,0,1.50455864,13309892,6716604,348826,5156457,298460,1138316,2,1.796849853,2,1.724837499
strain_sample_59-kraken2_refseqV205_500GB,2,2.901571027,13309892,3518557,322787,7559520,1045791,1185121,2,3.241533722,2,3.290276929
strain_sample_59-kraken2_refseqV208_nt,1,1.871796706,13309892,6007951,344383,4808907,1163367,1329309,2,1.988963604,2,2.906793815
strain_sample_59-kraken2_standard_0521,0,1.021746007,13309892,6791171,402974,5311428,840296,366992,2,1.679782537,2,1.635509392
strain_sample_6-kraken2_GTDBr202RefSeqV205,0,1.063471831,13308250,6962635,2077160,3285016,2686432,373829,1,1.291890511,1,2.435038371
strain_sample_6-kraken2_chocophlan,1,1.643493773,13308250,6227528,660872,5917699,1049067,113950,2,3.217296791,1,1.722890912
strain_sample_6-kraken2_minikraken,0,1.216450998,13308250,8376298,697319,3469705,330149,1132097,1,1.578856704,1,1.580453068
strain_sample_6-kraken2_refseqV205,1,2.079523679,13308250,4732531,655080,6910026,1274830,390839,2,3.033127806,2,2.508618404
strain_sample_6-kraken2_refseqV205_100GB,0,1.216450998,13308250,8376298,697319,3469705,330149,1132097,1,1.578856704,1,1.580453068
strain_sample_6-kraken2_refseqV205_500GB,1,2.667776379,13308250,3698677,459731,8009768,938985,660752,2,3.32831313,2,3.085287837
strain_sample_6-kraken2_refseqV208_nt,0,1.301207221,13308250,6718054,636029,4876908,900064,813194,1,1.539108181,2,2.76834314
strain_sample_6-kraken2_standard_0521,0,0.80186824,13308250,7787000,698877,4450301,676298,394651,1,1.375039351,1,1.479029954
strain_sample_60-kraken2_GTDBr202RefSeqV205,1,1.261555462,13308512,5377493,2690944,4370162,3150745,408015,1,1.263450417,2,2.404807434
strain_sample_60-kraken2_chocophlan,1,1.453825116,13308512,6366373,431643,5806646,1057395,78073,2,2.897762839,1,1.72034481
strain_sample_60-kraken2_minikraken,0,1.387110144,13308512,6901558,602822,5187396,280823,938712,2,1.835749189,2,1.741306802
strain_sample_60-kraken2_refseqV205,1,2.131281995,13308512,4638056,647550,6666772,1347135,656426,2,2.834960308,2,2.63909482
strain_sample_60-kraken2_refseqV205_100GB,0,1.387110144,13308512,6901558,602822,5187396,280823,938712,2,1.835749189,2,1.741306802
strain_sample_60-kraken2_refseqV205_500GB,2,2.787655074,13308512,3469995,453431,7690489,1019684,1127969,2,3.075723793,2,3.22710271
strain_sample_60-kraken2_refseqV208_nt,1,1.766776857,13308512,6166077,615998,4876601,1074430,1191242,2,2.010146616,2,2.780871718
strain_sample_60-kraken2_standard_0521,0,0.886314488,13308512,7147942,686621,5175670,780906,203990,2,1.683713027,2,1.594606777
strain_sample_61-kraken2_GTDBr202RefSeqV205,0,1.077000251,13314580,7287577,4131536,3052089,2546277,428503,1,1.345173093,2,2.504238541
strain_sample_61-kraken2_chocophlan,9,6.718284696,13971378,2220700,739872,1739993,248367,9762318,2,3.197773209,1,1.766458507
strain_sample_61-kraken2_minikraken,0,1.434292783,13314580,7791479,2211454,4016195,225794,1281107,2,1.784812739,2,1.76639769
strain_sample_61-kraken2_refseqV205,1,1.882877868,13314580,6203714,2365029,5271127,1146284,693440,2,2.975590609,2,2.742703379
strain_sample_61-kraken2_refseqV205_100GB,0,1.434292783,13314580,7791479,2211454,4016195,225794,1281107,2,1.784812739,2,1.76639769
strain_sample_61-kraken2_refseqV205_500GB,1,2.512123927,13314580,5066034,1808320,6192592,885848,1170076,2,3.226330428,2,3.316114051
strain_sample_61-kraken2_refseqV208_nt,0,1.797410658,13314580,6787210,2162304,4162600,921240,1443517,1,1.905208764,2,3.266657983
strain_sample_61-kraken2_standard_0521,0,0.824141655,13314580,8047310,2412102,4351142,563711,352417,2,1.581893443,1,1.629033317
strain_sample_62-kraken2_GTDBr202RefSeqV205,1,1.071224537,13310076,6463493,2695440,3849042,2627441,369914,1,1.256796626,1,2.317736916
strain_sample_62-kraken2_chocophlan,1,1.461687972,13310076,6423647,1202024,5800179,993790,92458,2,2.928908918,1,1.645057809
strain_sample_62-kraken2_minikraken,0,1.173613584,13310076,7853023,1438837,4271191,289546,896311,2,1.665344631,1,1.52320184
strain_sample_62-kraken2_refseqV205,1,1.928678319,13310076,5322882,1277813,6215682,1287018,484480,2,2.925783848,2,2.427834731
strain_sample_62-kraken2_refseqV205_100GB,0,1.173613584,13310076,7853023,1438837,4271191,289546,896311,2,1.665344631,1,1.52320184
strain_sample_62-kraken2_refseqV205_500GB,1,2.526099475,13310076,4244749,1007868,7285272,951048,828964,2,3.200196094,2,2.993764773
strain_sample_62-kraken2_refseqV208_nt,0,1.382963253,13310076,7031636,1459331,4469153,888800,920475,1,1.75524087,2,2.563594734
strain_sample_62-kraken2_standard_0521,0,0.716566156,13310076,7933542,1576117,4534268,658819,183447,1,1.530243029,1,1.438930875
strain_sample_63-kraken2_GTDBr202RefSeqV205,1,1.86964119,13311490,3788719,1318576,2966675,5665161,688645,1,1.365375715,2,2.262719277
strain_sample_63-kraken2_chocophlan,2,1.70134583,13311490,4226336,420537,4718493,4317093,46871,2,2.90341217,2,1.96928952
strain_sample_63-kraken2_minikraken,2,3.65703952,13311490,4770818,446531,3637265,336280,4565485,2,1.813410901,2,2.916159153
strain_sample_63-kraken2_refseqV205,2,2.142294439,13311490,3261820,471068,8406878,1161691,468662,2,2.538883876,2,2.447410714
strain_sample_63-kraken2_refseqV205_100GB,2,3.65703952,13311490,4770818,446531,3637265,336280,4565485,2,1.813410901,2,2.916159153
strain_sample_63-kraken2_refseqV205_500GB,2,2.632375189,13311490,2490712,331761,9128456,842533,810285,2,2.726450453,2,2.972526892
strain_sample_63-kraken2_refseqV208_nt,2,1.88162362,13311490,3930251,435766,3745268,4743139,876452,1,1.870018648,2,2.109996144
strain_sample_63-kraken2_standard_0521,1,1.24791372,13311490,4673555,503230,3907821,4596778,133099,2,1.64631338,2,1.953122165
strain_sample_64-kraken2_GTDBr202RefSeqV205,1,1.265403193,13274358,5249099,2222709,4407554,3229182,388107,1,1.270657149,2,2.384572316
strain_sample_64-kraken2_chocophlan,1,1.532060534,13274358,6261926,462107,5939293,997006,76125,2,3.010974707,2,1.774173877
strain_sample_64-kraken2_minikraken,0,1.315437477,13274358,7203521,500446,4875932,264666,930235,2,1.771721386,2,1.702689427
strain_sample_64-kraken2_refseqV205,1,2.114431523,13274358,4827619,603591,6576029,1322399,548276,2,3.002059906,2,2.564497553
strain_sample_64-kraken2_refseqV205_100GB,0,1.315437477,13274358,7203521,500446,4875932,264666,930235,2,1.771721386,2,1.702689427
strain_sample_64-kraken2_refseqV205_500GB,2,2.766338229,13274358,3681871,447000,7645915,993299,953183,2,3.269199304,2,3.167109803
strain_sample_64-kraken2_refseqV208_nt,1,1.608057279,13274358,6534591,524960,4711134,992621,1035984,2,1.980154035,2,2.713068734
strain_sample_64-kraken2_standard_0521,0,0.851666649,13274358,7301843,614508,5041367,734986,196162,2,1.67277903,1,1.50584773
strain_sample_65-kraken2_GTDBr202RefSeqV205,0,0.923020147,13301974,7505490,2930972,3140118,2359441,296472,1,1.292335829,1,2.351225566
strain_sample_65-kraken2_chocophlan,0,1.356545803,13301974,7295654,1625585,4976252,981611,48449,2,3.159605462,1,1.92095545
strain_sample_65-kraken2_minikraken,0,1.230937002,13301974,8551707,1864273,3284914,287046,1178304,2,1.61649407,1,1.599342962
strain_sample_65-kraken2_refseqV205,1,1.751875173,13301974,6181604,1100195,5661520,1099184,359631,2,3.068282899,1,2.452054433
strain_sample_65-kraken2_refseqV205_100GB,0,1.230937002,13301974,8551707,1864273,3284914,287046,1178304,2,1.61649407,1,1.599342962
strain_sample_65-kraken2_refseqV205_500GB,1,2.281752919,13301974,5248885,737098,6623144,820331,609506,2,3.371005824,2,3.094647161
strain_sample_65-kraken2_refseqV208_nt,0,1.149711013,13301974,8128642,2299812,3606316,796977,769990,1,1.701351185,2,2.79489245
strain_sample_65-kraken2_standard_0521,0,0.652032773,13301974,8884933,2449362,3529943,598663,288435,1,1.474109639,1,1.45972776
strain_sample_66-kraken2_GTDBr202RefSeqV205,1,1.18888696,13294814,5303415,1967196,4358561,3286775,340611,1,1.224540164,1,2.237521887
strain_sample_66-kraken2_chocophlan,1,1.487252323,13294814,6431087,365997,5823637,987549,52474,2,3.018038212,1,1.745650089
strain_sample_66-kraken2_minikraken,0,1.39950668,13294814,7314457,461151,4601708,243182,1135421,2,1.731128746,1,1.730510482
strain_sample_66-kraken2_refseqV205,1,2.054030015,13294814,4860306,494931,6670479,1278309,485402,2,2.951174421,2,2.542984521
strain_sample_66-kraken2_refseqV205_100GB,0,1.39950668,13294814,7314457,461151,4601708,243182,1135421,2,1.731128746,1,1.730510482
strain_sample_66-kraken2_refseqV205_500GB,2,2.689878775,13294814,3728245,344620,7750293,956152,859050,2,3.223872697,2,3.173516345
strain_sample_66-kraken2_refseqV208_nt,0,1.543295002,13294814,6822462,420431,4441876,1018593,1011446,2,1.894628081,2,2.940497333
strain_sample_66-kraken2_standard_0521,0,0.867566782,13294814,7677249,489481,4557429,731454,328675,2,1.614964929,2,1.662323263
strain_sample_67-kraken2_GTDBr202RefSeqV205,1,1.108588747,13312466,6162445,1510926,3966674,2855344,327732,1,1.27067034,1,2.369482626
strain_sample_67-kraken2_chocophlan,1,1.63184552,13312466,5715922,280852,6445336,1111615,39589,2,3.032528638,1,1.638953235
strain_sample_67-kraken2_minikraken,0,1.146492393,13312466,7670642,454408,4617692,238017,786114,2,1.685932929,1,1.691001063
strain_sample_67-kraken2_refseqV205,1,2.14170147,13312466,4369158,455573,7131036,1369048,443201,2,2.969555195,2,2.444258346
strain_sample_67-kraken2_refseqV205_100GB,0,1.146492393,13312466,7670642,454408,4617692,238017,786114,2,1.685932929,1,1.691001063
strain_sample_67-kraken2_refseqV205_500GB,2,2.756111452,13312466,3286597,323909,8273101,995127,757574,2,3.249408414,2,3.003824637
strain_sample_67-kraken2_refseqV208_nt,1,1.384602522,13312466,6107626,466041,5572721,852172,779924,1,1.66170404,2,2.526177814
strain_sample_67-kraken2_standard_0521,0,0.765950501,13312466,7150681,519167,5386878,628372,146533,1,1.476324877,1,1.472205954
strain_sample_68-kraken2_GTDBr202RefSeqV205,1,1.226324815,13301100,5558217,2077956,4182215,3125590,434358,1,1.25808501,2,2.282508262
strain_sample_68-kraken2_chocophlan,1,1.566369774,13301100,5831222,281543,5963744,1431410,74714,2,2.945842243,2,1.81197281
strain_sample_68-kraken2_minikraken,0,1.251675651,13301100,7599128,345396,4398766,340369,962833,2,1.681017358,2,1.729675734
strain_sample_68-kraken2_refseqV205,1,2.04707152,13301100,4566008,396102,6829240,1448173,457635,2,2.87820636,2,2.384542455
strain_sample_68-kraken2_refseqV205_100GB,0,1.251675651,13301100,7599128,345396,4398766,340369,962833,2,1.681017358,2,1.729675734
strain_sample_68-kraken2_refseqV205_500GB,2,2.656362481,13301100,3470165,271855,7956500,1075368,798903,2,3.144142022,2,2.905585809
strain_sample_68-kraken2_refseqV208_nt,1,1.455052815,13301100,6450798,330652,4766446,1159113,924688,1,1.746786809,1,2.333811285
strain_sample_68-kraken2_standard_0521,0,0.81967935,13301100,7320800,394037,4817686,928756,233858,2,1.559533975,1,1.383108158
strain_sample_69-kraken2_GTDBr202RefSeqV205,1,1.272007121,13306534,5675008,3090422,3967086,3233755,428215,1,1.333755306,2,2.399290917
strain_sample_69-kraken2_chocophlan,1,1.636749209,13306534,6342897,977838,5594220,1059591,309795,2,3.060206427,1,1.766301337
strain_sample_69-kraken2_minikraken,1,1.662838798,13306534,6320895,1126615,5265788,431091,1288744,2,1.869517915,1,1.58503889
strain_sample_69-kraken2_refseqV205,1,2.288977205,13306534,4758763,1015025,6191924,1529958,825729,2,3.029003424,2,2.790921712
strain_sample_69-kraken2_refseqV205_100GB,1,1.662838798,13306534,6320895,1126615,5265788,431091,1288744,2,1.869517915,1,1.58503889
strain_sample_69-kraken2_refseqV205_500GB,2,2.943080745,13306534,3687742,842056,7112446,1159146,1346695,2,3.268302916,2,3.27118068
strain_sample_69-kraken2_refseqV208_nt,1,2.06120076,13306534,5468676,1198074,5087781,1265825,1484045,2,2.044509384,2,2.89704659
strain_sample_69-kraken2_standard_0521,1,1.200294006,13306534,6160400,1254624,5717516,937761,490851,2,1.754151278,2,1.625842832
strain_sample_7-kraken2_GTDBr202RefSeqV205,1,1.168115217,13309402,6089201,3256429,3980010,2837981,401369,1,1.287972895,2,2.39637968
strain_sample_7-kraken2_chocophlan,1,1.380182521,13309402,6617957,1074151,5610853,1036825,43756,2,2.907869623,1,1.600918188
strain_sample_7-kraken2_minikraken,0,1.20622602,13309402,7654471,1346988,4547059,266140,841722,2,1.771515171,1,1.590798076
strain_sample_7-kraken2_refseqV205,1,1.969192079,13309402,5249184,1143076,6241587,1233936,584643,2,2.852871553,2,2.544757589
strain_sample_7-kraken2_refseqV205_100GB,0,1.20622602,13309402,7654471,1346988,4547059,266140,841722,2,1.771515171,1,1.590798076
strain_sample_7-kraken2_refseqV205_500GB,1,2.595051228,13309402,4093633,827644,7275382,936404,1003819,2,3.100006845,2,3.149280652
strain_sample_7-kraken2_refseqV208_nt,0,1.533292104,13309402,7029932,1278253,4303766,920378,1055255,2,1.956328248,2,2.705071177
strain_sample_7-kraken2_standard_0521,0,0.748579313,13309402,7969246,1413170,4511337,665737,163081,2,1.65923561,1,1.517166689
strain_sample_70-kraken2_GTDBr202RefSeqV205,1,1.194237225,13311434,5474686,2498560,4526834,2937598,370403,1,1.253865063,1,2.338688616
strain_sample_70-kraken2_chocophlan,1,1.425568049,13311434,6541792,592365,5823545,905993,40084,2,2.925423947,1,1.742928477
strain_sample_70-kraken2_minikraken,0,1.266481658,13311434,7282582,684931,4927138,245922,855778,2,1.776686994,1,1.637010922
strain_sample_70-kraken2_refseqV205,1,2.055709024,13311434,4913314,684442,6533264,1301458,563267,2,2.905424149,2,2.544799755
strain_sample_70-kraken2_refseqV205_100GB,0,1.266481658,13311434,7282582,684931,4927138,245922,855778,2,1.776686994,1,1.637010922
strain_sample_70-kraken2_refseqV205_500GB,2,2.711691768,13311434,3726731,481786,7617062,977538,989750,2,3.164708125,2,3.150569083
strain_sample_70-kraken2_refseqV208_nt,1,1.622072348,13311434,6516377,594878,4764799,970088,1060019,2,1.971188082,2,2.740229752
strain_sample_70-kraken2_standard_0521,0,0.836432574,13311434,7396074,675000,5038067,703588,173703,2,1.680791859,1,1.567437193
strain_sample_71-kraken2_GTDBr202RefSeqV205,1,1.047634786,13300700,6153668,1860511,4148703,2683600,314041,1,1.221922611,1,2.247846549
strain_sample_71-kraken2_chocophlan,1,1.542987512,13300700,6046373,442938,6168977,1052468,32871,2,2.997636885,1,1.648052957
strain_sample_71-kraken2_minikraken,0,1.080326825,13300700,8074816,582336,4191190,226174,808512,2,1.603051878,1,1.652391522
strain_sample_71-kraken2_refseqV205,1,1.992579639,13300700,4771702,514745,6843506,1328538,356900,2,2.959445203,1,2.286074617
strain_sample_71-kraken2_refseqV205_100GB,0,1.080326825,13300700,8074816,582336,4191190,226174,808512,2,1.603051878,1,1.652391522
strain_sample_71-kraken2_refseqV205_500GB,1,2.589702497,13300700,3688281,368384,8010057,967213,635021,2,3.241767318,2,2.855393796
strain_sample_71-kraken2_refseqV208_nt,0,1.177870789,13300700,7288538,543201,4534220,796200,681671,1,1.662468076,2,2.502928912
strain_sample_71-kraken2_standard_0521,0,0.644474802,13300700,8194971,616566,4374254,591377,140097,1,1.472666196,1,1.469904984
strain_sample_72-kraken2_GTDBr202RefSeqV205,0,1.00739704,13300456,6927500,3008362,3574900,2437958,359972,1,1.255732188,1,2.325241452
strain_sample_72-kraken2_chocophlan,0,1.410225334,13300456,6664634,1442436,5622104,965487,48229,2,2.972273903,1,1.669756299
strain_sample_72-kraken2_minikraken,0,1.065122354,13300456,8403573,1536425,3757027,266033,873819,1,1.572467805,1,1.482530363
strain_sample_72-kraken2_refseqV205,1,1.87578486,13300456,5299837,1334632,6369667,1238220,392719,2,2.912387571,1,2.312405711
strain_sample_72-kraken2_refseqV205_100GB,0,1.065122354,13300456,8403573,1536425,3757027,266033,873819,1,1.572467805,1,1.482530363
strain_sample_72-kraken2_refseqV205_500GB,1,2.460075504,13300456,4222220,976219,7466936,914187,697078,2,3.188680337,2,2.883914341
strain_sample_72-kraken2_refseqV208_nt,0,1.209837392,13300456,7396479,1409178,4316480,797775,789707,1,1.621121608,1,2.489864937
strain_sample_72-kraken2_standard_0521,0,0.600048525,13300456,8595725,1580127,3962928,578767,163036,1,1.436227204,1,1.420139711
strain_sample_73-kraken2_GTDBr202RefSeqV205,1,1.128069716,13309782,6221406,1411343,3801963,2906349,379354,1,1.264196679,1,2.335355114
strain_sample_73-kraken2_chocophlan,1,1.640218826,13309782,5399845,233858,6457720,1410706,41503,2,2.942725451,2,1.739596344
strain_sample_73-kraken2_minikraken,0,1.299792739,13309782,7679608,375221,4199866,315861,1114440,1,1.606330297,1,1.657574059
strain_sample_73-kraken2_refseqV205,1,2.061843237,13309782,4165326,348906,7342717,1455390,346298,2,2.86028387,2,2.283434681
strain_sample_73-kraken2_refseqV205_100GB,0,1.299792739,13309782,7679608,375221,4199866,315861,1114440,1,1.606330297,1,1.657574059
strain_sample_73-kraken2_refseqV205_500GB,2,2.62909415,13309782,3157575,241254,8498837,1052949,600288,2,3.135906595,2,2.789614692
strain_sample_73-kraken2_refseqV208_nt,1,1.408384976,13309782,5975830,351357,5479954,1032167,821791,1,1.539737377,2,2.820404063
strain_sample_73-kraken2_standard_0521,0,0.892180578,13309782,7127083,401536,5016010,765470,401219,1,1.409684989,1,1.558211295
strain_sample_74-kraken2_GTDBr202RefSeqV205,1,1.206104613,13312196,5482118,2490706,4553892,2914661,361499,1,1.257840766,2,2.427076425
strain_sample_74-kraken2_chocophlan,1,1.438572043,13312196,6630847,347778,5772665,838208,70476,2,2.942576955,2,1.825033882
strain_sample_74-kraken2_minikraken,0,1.311706048,13312196,7046363,455489,5144364,268112,853357,2,1.81447347,1,1.667821657
strain_sample_74-kraken2_refseqV205,1,2.094977343,13312196,4765744,516101,6656311,1306137,583998,2,2.883588672,2,2.632687076
strain_sample_74-kraken2_refseqV205_100GB,0,1.311706048,13312196,7046363,455489,5144364,268112,853357,2,1.81447347,1,1.667821657
strain_sample_74-kraken2_refseqV205_500GB,2,2.756813151,13312196,3571708,363053,7728952,985618,1025911,2,3.140106188,2,3.24288416
strain_sample_74-kraken2_refseqV208_nt,1,1.668499021,13312196,6364422,418392,4917147,949081,1081543,2,1.989010701,2,2.841921817
strain_sample_74-kraken2_standard_0521,0,0.862873488,13312196,7281518,479271,5169263,672939,188476,2,1.686393205,2,1.594568007
strain_sample_75-kraken2_GTDBr202RefSeqV205,1,1.242494,13304490,5309324,2214213,4478396,3122155,393236,1,1.273562231,1,2.330344906
strain_sample_75-kraken2_chocophlan,1,1.592524704,13304490,6070893,435083,6086801,1003466,143314,2,2.973819745,1,1.790504113
strain_sample_75-kraken2_minikraken,0,1.431449007,13304490,6827547,419486,5096415,322959,1057557,2,1.770704113,1,1.555414155
strain_sample_75-kraken2_refseqV205,1,2.151846256,13304490,4767832,604397,6541807,1366514,628247,2,2.965694647,2,2.614815509
strain_sample_75-kraken2_refseqV205_100GB,0,1.431449007,13304490,6827547,419486,5096415,322959,1057557,2,1.770704113,1,1.555414155
strain_sample_75-kraken2_refseqV205_500GB,2,2.806014736,13304490,3630622,454838,7593503,1018454,1061651,2,3.229498033,2,3.193264497
strain_sample_75-kraken2_refseqV208_nt,1,1.741891647,13304490,6206028,459415,4870517,1041851,1185974,2,1.959787637,2,2.836254896
strain_sample_75-kraken2_standard_0521,0,0.947054415,13304490,7029564,532506,5215065,768414,291442,2,1.684647651,1,1.550604232
strain_sample_76-kraken2_GTDBr202RefSeqV205,0,1.244093576,13313554,6687832,1232077,3032085,3106626,486785,1,1.350073629,2,2.603039439
strain_sample_76-kraken2_chocophlan,1,1.807688541,13313554,5783878,261489,5997720,1398020,133932,2,3.368604736,2,1.900821877
strain_sample_76-kraken2_minikraken,0,1.186376455,13313554,8309148,356415,3717964,288966,997476,2,1.696947308,2,1.759424984
strain_sample_76-kraken2_refseqV205,1,2.285049957,13313554,4036669,419121,7379190,1432861,464824,2,3.040204548,2,2.655095644
strain_sample_76-kraken2_refseqV205_100GB,0,1.186376455,13313554,8309148,356415,3717964,288966,997476,2,1.696947308,2,1.759424984
strain_sample_76-kraken2_refseqV205_500GB,2,2.904928391,13313554,2994829,287974,8476644,1066332,775709,2,3.337389892,2,3.191608242
strain_sample_76-kraken2_refseqV208_nt,1,1.411029316,13313554,5600003,348973,5791436,1083546,838563,1,1.490881881,1,2.403540782
strain_sample_76-kraken2_standard_0521,0,0.840805017,13313554,6704684,400134,5488991,834888,284991,1,1.368043599,1,1.341503291
strain_sample_77-kraken2_GTDBr202RefSeqV205,0,1.092226772,13314366,6798189,1376195,3390427,2707432,413790,1,1.327299482,1,2.318556108
strain_sample_77-kraken2_chocophlan,1,1.613431462,13314366,5072012,394060,6912047,1302872,27384,2,2.749501559,1,1.711770611
strain_sample_77-kraken2_minikraken,0,1.271149073,13314366,7282586,488934,4754050,345578,932109,2,1.673362922,1,1.678130552
strain_sample_77-kraken2_refseqV205,1,2.069978548,13314366,3878658,472350,7500495,1539346,395608,2,2.734250739,2,2.266816557
strain_sample_77-kraken2_refseqV205_100GB,0,1.271149073,13314366,7282586,488934,4754050,345578,932109,2,1.673362922,1,1.678130552
strain_sample_77-kraken2_refseqV205_500GB,2,2.621216662,13314366,2916985,329865,8626319,1095686,674524,2,2.99740886,2,2.705929436
strain_sample_77-kraken2_refseqV208_nt,1,1.436964779,13314366,5016750,397358,6485318,1050817,761118,1,1.525718554,2,2.268878406
strain_sample_77-kraken2_standard_0521,1,0.819724124,13314366,6242277,429663,6105342,821747,144999,1,1.378182254,1,1.454015652
strain_sample_78-kraken2_GTDBr202RefSeqV205,1,1.22113828,13305548,5648352,2042743,4264491,2978286,414214,1,1.270774402,1,2.383564574
strain_sample_78-kraken2_chocophlan,1,1.531499943,13305548,5989009,269847,6335269,941757,39509,2,2.895143048,1,1.784238397
strain_sample_78-kraken2_minikraken,0,1.249406413,13305548,7171405,329304,5119515,222309,792317,2,1.777755315,2,1.762956066
strain_sample_78-kraken2_refseqV205,1,2.119888861,13305548,4584823,418696,6797439,1366737,556529,2,2.900911946,2,2.545164139
strain_sample_78-kraken2_refseqV205_100GB,0,1.249406413,13305548,7171405,329304,5119515,222309,792317,2,1.777755315,2,1.762956066
strain_sample_78-kraken2_refseqV205_500GB,2,2.762491631,13305548,3436024,286863,7897817,1011482,960180,2,3.160861159,2,3.114773174
strain_sample_78-kraken2_refseqV208_nt,1,1.671513191,13305548,5767691,337626,5540935,945937,1050969,1,1.83930907,2,2.738070294
strain_sample_78-kraken2_standard_0521,0,0.878073793,13305548,6743226,387048,5726404,675904,160013,2,1.604958365,1,1.557154566
strain_sample_79-kraken2_GTDBr202RefSeqV205,1,1.119572282,13309322,5772206,1948612,4288879,2892613,355213,1,1.254618748,1,2.184607481
strain_sample_79-kraken2_chocophlan,1,1.58683395,13309322,5845899,453724,6279895,1152154,31368,2,3.03199528,1,1.559432159
strain_sample_79-kraken2_minikraken,0,1.164580435,13309322,7806449,581724,4265764,331745,905360,1,1.606111121,1,1.507811723
strain_sample_79-kraken2_refseqV205,1,2.087714761,13309322,4532455,524519,6954793,1413372,408680,2,3.002967594,1,2.280172524
strain_sample_79-kraken2_refseqV205_100GB,0,1.164580435,13309322,7806449,581724,4265764,331745,905360,1,1.606111121,1,1.507811723
strain_sample_79-kraken2_refseqV205_500GB,1,2.686394243,13309322,3479366,403331,8095557,1035880,698454,2,3.279771485,2,2.814841487
strain_sample_79-kraken2_refseqV208_nt,0,1.264551493,13309322,7276610,587826,4366173,896917,769592,1,1.75613953,2,2.493113633
strain_sample_79-kraken2_standard_0521,0,0.719639363,13309322,8074185,644660,4316766,708729,209642,1,1.544069565,1,1.447304964
strain_sample_8-kraken2_GTDBr202RefSeqV205,1,1.107386542,13313726,6580146,2011243,3307700,3045580,380258,1,1.42449799,1,2.170006698
strain_sample_8-kraken2_chocophlan,1,1.803568738,13313726,5258930,788971,5821470,1994655,238671,2,2.928687256,3,2.413909172
strain_sample_8-kraken2_minikraken,0,1.303211287,13313726,7161144,873901,4963371,267424,921777,2,1.732266437,1,1.70752812
strain_sample_8-kraken2_refseqV205,1,2.072702262,13313726,4106535,840057,7179454,1580353,447381,2,2.775762892,2,2.303581542
strain_sample_8-kraken2_refseqV205_100GB,0,1.303211287,13313726,7161144,873901,4963371,267424,921777,2,1.732266437,1,1.70752812
strain_sample_8-kraken2_refseqV205_500GB,2,2.628309686,13313726,3171175,600813,8249564,1138768,754210,2,3.041005076,2,2.737746407
strain_sample_8-kraken2_refseqV208_nt,1,1.516311437,13313726,4883016,860814,6583828,1030591,816286,1,1.594916514,1,2.271007606
strain_sample_8-kraken2_standard_0521,1,0.928964814,13313726,6344381,952213,5896226,788773,284346,1,1.478248459,1,1.38542014
strain_sample_80-kraken2_GTDBr202RefSeqV205,1,1.186134499,13310316,6309881,2392519,3939426,2632624,428377,1,1.305072363,1,2.579602708
strain_sample_80-kraken2_chocophlan,1,1.62745783,13310316,6165918,158928,6174332,908866,61200,2,3.141681724,2,1.885197598
strain_sample_80-kraken2_minikraken,0,1.202089116,13310316,7695079,254141,4554537,230211,830488,2,1.784342294,2,1.732897212
strain_sample_80-kraken2_refseqV205,1,2.186492492,13310316,4496746,363904,7050612,1287919,475035,2,3.038319794,2,2.644219862
strain_sample_80-kraken2_refseqV205_100GB,0,1.202089116,13310316,7695079,254141,4554537,230211,830488,2,1.784342294,2,1.732897212
strain_sample_80-kraken2_refseqV205_500GB,2,2.834246084,13310316,3324494,244144,8182029,959740,844043,2,3.302830142,2,3.234607289
strain_sample_80-kraken2_refseqV208_nt,1,1.592077904,13310316,5589293,259158,5889820,909059,922143,1,1.771275862,2,2.705289756
strain_sample_80-kraken2_standard_0521,1,0.913081553,13310316,6436628,304340,6017586,676265,179837,2,1.577733829,1,1.538926308
strain_sample_81-kraken2_GTDBr202RefSeqV205,0,1.524104315,13313716,6928125,4318889,2875865,2672979,826804,1,1.575741907,2,3.078642967
strain_sample_81-kraken2_chocophlan,0,1.105347448,13313716,8505271,385219,3681444,966481,160379,2,3.07506511,2,2.01858288
strain_sample_81-kraken2_minikraken,1,2.224909785,13313716,5068659,877359,4924426,919210,2401346,1,1.357336266,1,1.441374659
strain_sample_81-kraken2_refseqV205,1,2.17223914,13313716,3572988,383668,8110531,1212858,416741,3,2.694699028,2,2.728335881
strain_sample_81-kraken2_refseqV205_100GB,1,2.224909785,13313716,5068659,877359,4924426,919210,2401346,1,1.357336266,1,1.441374659
